"","ID","Host.Since","Neighbourhood.Cleansed","Neighbourhood.Group.Cleansed","City","Zipcode","Country","Latitude","Longitude","Property.Type","Room.Type","Accommodates","Bed.Type","Security.Deposit","Cleaning.Fee","Number.of.Reviews","Review.Scores.Rating","Host.Response.Rate","Bathrooms","Bathrooms_decimal","Bedrooms","Beds","Price","Security.Deposit_bool","Cleaning.fee_bool","Calculated.host.listings.count","ano_Host_Since","Neighbourhood.Cleansed_num","Neighbourhood.Group.Cleansed_num","Property.Type_Rec","Property.Type_RecNum","Room.Type_Num","Bed.Type_REC","Bed.Type_ReCNum"
"13440",5313039,2017-03-02,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","404.103.889.079.229","-3.702.789.287.317.680","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,100,147,100,100,2,"2",3,4,141,0,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13441",10228300,2017-03-02,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.279.083.584.090","-3.700.299.379.957.270","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,100,147,100,100,2,"2",3,4,143,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13442",3588117,2017-03-03,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.932.885.664.260","-3.698.713.015.032.900","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,147,100,100,2,"2",3,4,143,0,0,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13443",9739752,2017-03-03,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.663.584.723.890","-37.045.339.460.673.500","APARTMENT","ENTIRE HOME/APT",6,"PULL-OUT SOFA",500,100,148,100,100,2,"2",3,4,143,1,1,129,2017,49,4,"APARTMENT",1,1,"SOFA OR SIMILAR",2
"13444",15243863,2017-03-04,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.806.012.429.900","-3.695.034.498.981.760","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,100,148,100,100,2,"2",3,4,143,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13445",12480438,2017-03-04,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","40.411.785.353.355.900","-37.065.819.450.867.800","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,148,100,100,2,"2",3,4,143,0,0,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13446",8842365,2017-03-04,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","404.102.955.423.828","-36.977.032.398.380.700","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,100,148,100,100,2,"2",3,4,144,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13447",1087049,2017-03-04,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.325.430.162.430","-37.055.268.881.989.200","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,100,148,100,100,2,"2",3,4,144,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13448",16778240,2017-03-05,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.212.706.774.190","-3.701.179.515.121.550","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,100,149,100,100,2,"2",3,4,144,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13449",14287884,2017-03-05,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.690.994.013.480","-3.702.528.374.519.940","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,100,149,100,100,2,"2",3,4,144,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13450",12067598,2017-03-05,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.301.366.503.710","-37.042.747.851.093.900","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,100,149,0,100,2,"2",3,4,145,0,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13451",7059580,2017-03-05,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","4.041.094.426.452.590","-3.708.143.504.405.750","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,100,149,100,100,2,"2",3,4,145,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13452",10015122,2017-03-05,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.099.109.215.420","-36.965.067.710.386.000","HOUSE","ENTIRE HOME/APT",6,"REAL BED",0,100,149,100,100,2,"2",3,4,145,0,1,129,2017,49,4,"HOUSE",4,1,"REAL BED",1
"13453",12865030,2017-03-05,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.094.900.562.530","-36.979.725.386.376.700","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,103,149,100,100,2,"2",3,4,145,0,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13454",14232272,2017-03-05,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","4.040.855.965.696.800","-37.084.378.955.632.700","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,0,150,0,100,2,"2",3,4,145,0,0,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13455",13451556,2017-03-06,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","40.411.080.480.403.800","-37.065.757.695.024.800","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,103,150,100,100,2,"2",3,4,145,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13456",5983946,2017-03-06,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.283.759.582.890","-37.037.970.581.656.300","APARTMENT","PRIVATE ROOM",6,"REAL BED",500,103,150,100,100,2,"2",3,4,145,1,1,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13457",6631493,2017-03-06,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.823.589.956.450","-3.706.167.452.099.800","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,0,150,100,100,2,"2",3,4,145,1,0,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13458",6932077,2017-03-06,"EMBAJADORES","CENTRO","MADRID",28005,"Spain","4.040.743.459.987.680","-371.098.358.010.331","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,103,150,100,100,2,"2",3,4,145,0,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13459",15787823,2017-03-06,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.639.013.290.330","-37.000.926.036.088.700","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,103,151,100,100,2,"2",3,4,145,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13460",8472631,2017-03-07,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.012.080.323.690","-3.698.368.446.700.000","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,151,100,100,2,"2",3,4,145,0,0,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13461",12502213,2017-03-07,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.056.294.302.240","-3.693.206.483.045.790","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",500,103,151,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13462",4395001,2017-03-07,"CORTES","CENTRO","MADRID",28014,"Spain","40.413.148.217.525.300","-36.963.892.868.240.100","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,103,151,100,100,2,"2",3,4,145,0,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13463",15868571,2017-03-07,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.588.149.055.060","-3.698.859.360.790.730","CONDOMINIUM","ENTIRE HOME/APT",6,"REAL BED",518,103,151,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"CONDOMINIUM",6,1,"REAL BED",1
"13464",5313949,2017-03-07,"CORTES","CENTRO","MADRID",28014,"Spain","404.123.288.101.444","-36.986.908.423.851.300","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",525,103,151,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13465",13864065,2017-03-07,"CORTES","CENTRO","MADRID",28014,"Spain","40.412.087.289.980.000","-3.694.645.592.524.630","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",550,103,152,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13466",14569493,2017-03-07,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.236.327.354.540","-36.938.029.813.319.400","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,0,152,0,100,2,"2",3,4,145,0,0,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13467",14564175,2017-03-07,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.099.191.712.510","-3.695.049.985.260.720","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,0,152,100,100,2,"2",3,4,145,0,0,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13468",7814716,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.522.967.589.910","-3.698.250.518.363.100","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,105,153,100,100,2,"2",3,4,145,0,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13469",12469467,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.317.761.110.540","-3.698.677.470.579.430","LOFT","ENTIRE HOME/APT",6,"REAL BED",550,105,154,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"LOFT",10,1,"REAL BED",1
"13470",1238018,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","40.414.365.395.526.400","-37.000.384.268.329.600","APARTMENT","ENTIRE HOME/APT",6,"PULL-OUT SOFA",572,109,154,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"APARTMENT",1,1,"SOFA OR SIMILAR",2
"13471",4414732,2017-03-08,"CORTES","CENTRO","MADRID",28012,"Spain","40.414.234.957.172.600","-36.999.783.474.918.500","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,0,154,100,100,2,"2",3,4,145,0,0,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13472",15628653,2017-03-08,"CORTES","CENTRO","MADRID",28012,"Spain","40.414.493.771.155.200","-36.994.143.579.743.800","OTHER","ENTIRE HOME/APT",6,"REAL BED",575,110,154,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"OTHER",3,1,"REAL BED",1
"13473",8978369,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.410.601.216.560","-36.958.168.749.121.100","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,110,154,0,100,2,"2",3,4,145,0,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13474",11074133,2017-03-08,"CORTES","CENTRO","MADRID",28013,"Spain","4.041.828.818.991.900","-36.988.918.715.324.400","GUESTHOUSE","PRIVATE ROOM",6,"REAL BED",0,0,154,0,100,2,"2",3,4,145,0,0,129,2017,41,4,"GUESTHOUSE",8,2,"REAL BED",1
"13475",1281843,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.848.150.102.210","-36.988.298.653.957.000","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,114,154,0,100,2,"2",3,4,145,1,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13476",6509185,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.216.961.965.580","-3.695.442.415.500.260","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,156,100,100,2,"2",3,4,145,0,0,129,2017,41,4,"APARTMENT",1,2,"REAL BED",1
"13477",15323656,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.630.252.519.130","-369.849.729.690.764","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,114,156,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13478",11981223,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","404.139.247.187.393","-3.697.108.960.496.390","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,115,156,100,100,2,"2",3,4,145,0,1,129,2017,41,4,"APARTMENT",1,2,"REAL BED",1
"13479",12897035,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.355.234.736.860","-3.698.910.069.464.390","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,0,156,100,100,2,"2",3,4,145,0,0,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13480",9880406,2017-03-08,"CORTES","CENTRO","MADRID",28014,"Spain","40.413.058.395.030.200","-3.696.910.748.093.740","CONDOMINIUM","ENTIRE HOME/APT",6,"REAL BED",600,115,156,100,100,2,"2",3,4,145,1,1,129,2017,41,4,"CONDOMINIUM",6,1,"REAL BED",1
"13481",15796072,2017-03-08,"ACACIAS","ARGANZUELA","MADRID",28005,"Spain","4.039.901.098.503.020","-3.701.870.752.896.540","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,115,156,100,100,2,"2",3,4,145,0,1,129,2017,2,1,"APARTMENT",1,2,"REAL BED",1
"13482",9294338,2017-03-09,"CHOPERA","ARGANZUELA","MADRID",28045,"Spain","4.039.471.006.387.870","-36.956.350.870.609.400","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,120,156,100,100,2,"2",3,4,145,0,1,129,2017,34,1,"APARTMENT",1,2,"REAL BED",1
"13483",4074424,2017-03-09,"CHOPERA","ARGANZUELA","MADRID",28045,"Spain","4.039.906.287.739.350","-3.699.885.453.199.000","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,157,100,100,2,"2",3,4,145,0,0,129,2017,34,1,"APARTMENT",1,2,"REAL BED",1
"13484",7035211,2017-03-09,"LEGAZPI","ARGANZUELA","MADRID",28045,"Spain","40.385.762.047.819.000","-3.691.699.628.216.280","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,120,157,0,100,2,"2",3,4,145,0,1,129,2017,65,1,"APARTMENT",1,1,"REAL BED",1
"13485",8041484,2017-03-09,"LEGAZPI","ARGANZUELA","MADRID",28045,"Spain","4.039.220.064.138.610","-36.905.097.422.769.800","BED & BREAKFAST","PRIVATE ROOM",6,"REAL BED",0,0,158,100,100,2,"2",3,4,145,0,0,129,2017,65,1,"BED & BREAKFAST",2,2,"REAL BED",1
"13486",5872562,2017-03-09,"LEGAZPI","ARGANZUELA","MADRID",28045,"Spain","4.038.885.601.254.150","-3.689.388.910.838.050","HOUSE","PRIVATE ROOM",6,"REAL BED",0,0,158,100,100,2,"2",3,4,145,0,0,129,2017,65,1,"HOUSE",4,2,"REAL BED",1
"13487",4036792,2017-03-09,"DELICIAS","ARGANZUELA","MADRID",NA,"Spain","4.040.081.256.550.510","-3.697.649.673.679.850","OTHER","PRIVATE ROOM",6,"REAL BED",0,0,158,100,100,2,"2",3,4,145,0,0,129,2017,45,1,"OTHER",3,2,"REAL BED",1
"13488",11312892,2017-03-09,"DELICIAS","ARGANZUELA","MADRID",28045,"Spain","4.039.605.757.628.630","-36.936.772.350.332.400","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,120,159,100,100,2,"2",3,4,145,1,1,129,2017,45,1,"APARTMENT",1,1,"REAL BED",1
"13489",13062069,2017-03-09,"DELICIAS","ARGANZUELA","MADRID",28045,"Spain","4.039.746.795.675.480","-3.693.660.392.334.020","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,120,159,0,100,2,"2",3,4,145,0,1,129,2017,45,1,"APARTMENT",1,1,"REAL BED",1
"13490",13201045,2017-03-10,"DELICIAS","ARGANZUELA","MADRID",28045,"Spain","403.998.692.659.032","-36.980.166.192.300.700","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,159,100,100,2,"2",3,4,145,0,0,129,2017,45,1,"APARTMENT",1,2,"REAL BED",1
"13491",11559474,2017-03-10,"DELICIAS","ARGANZUELA","MADRID",28045,"Spain","40.394.474.133.423.500","-36.944.975.380.923.900","CONDOMINIUM","PRIVATE ROOM",6,"REAL BED",0,0,159,100,100,2,"2",3,4,145,0,0,129,2017,45,1,"CONDOMINIUM",6,2,"REAL BED",1
"13492",10651120,2017-03-10,"DELICIAS","ARGANZUELA","MADRID",28045,"Spain","403.948.553.037.039","-36.915.943.723.575.600","BED & BREAKFAST","PRIVATE ROOM",6,"REAL BED",0,0,160,100,100,2,"2",3,4,145,0,0,129,2017,45,1,"BED & BREAKFAST",2,2,"REAL BED",1
"13493",7079116,2017-03-10,"DELICIAS","ARGANZUELA","MADRID",28045,"Spain","40.397.096.827.569.400","-36.933.438.665.530.600","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,160,100,100,2,"2",3,4,145,0,0,129,2017,45,1,"APARTMENT",1,2,"REAL BED",1
"13494",14880212,2017-03-10,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","4.040.360.065.115.270","-3.691.062.950.014.810","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,120,160,100,100,2,"2",3,4,145,0,1,129,2017,85,1,"APARTMENT",1,2,"REAL BED",1
"13495",13872167,2017-03-10,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","4.040.099.093.927.200","-36.929.598.013.213.100","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,160,0,100,2,"2",3,4,146,0,0,129,2017,85,1,"APARTMENT",1,2,"REAL BED",1
"13496",8739828,2017-03-11,"PALOS DE MOGUER","ARGANZUELA","MADRID",28045,"Spain","4.040.238.882.046.070","-36.909.745.881.365.100","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,120,160,100,100,2,"2",3,4,146,1,1,129,2017,85,1,"APARTMENT",1,1,"REAL BED",1
"13497",11598999,2017-03-11,"CASTILLEJOS","TETUAN","MADRID",28020,"Spain","4.046.211.424.949.310","-3.697.487.662.081.670","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,0,161,100,100,2,"2",3,4,146,0,0,129,2017,33,17,"APARTMENT",1,1,"REAL BED",1
"13498",15891267,2017-03-11,"VALLEHERMOSO","CHAMBERI","MADRID",28003,"Spain","4.043.912.992.114.610","-37.087.115.563.281.100","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,120,161,100,100,2,"2",3,4,146,0,1,129,2017,120,6,"APARTMENT",1,1,"REAL BED",1
"13500",1038500,2017-03-12,"ALMENARA","TETUAN","MADRID",28029,"Spain","4.047.149.811.902.700","-36.918.370.822.945.000","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,0,161,100,100,2,"2",3,4,147,1,0,129,2017,8,17,"APARTMENT",1,1,"REAL BED",1
"13501",5062841,2017-03-12,"VALDEACEDERAS","TETUAN","MADRID",28029,"Spain","4.046.793.462.438.470","-36.999.046.807.867.500","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,120,161,100,100,2,"2",3,4,147,0,1,129,2017,116,17,"APARTMENT",1,1,"REAL BED",1
"13502",17494953,2017-03-12,"VALDEACEDERAS","TETUAN","MADRID",28039,"Spain","40.463.353.179.439.400","-3.701.282.341.950.900","APARTMENT","SHARED ROOM",6,"REAL BED",0,0,162,100,100,2,"2",3,4,147,0,0,129,2017,116,17,"APARTMENT",1,3,"REAL BED",1
"13503",11600132,2017-03-12,"VALDEACEDERAS","TETUAN","MADRID",28029,"Spain","4.046.714.528.455.880","-3.698.887.458.442.120","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,162,100,100,2,"2",3,4,147,0,0,129,2017,116,17,"APARTMENT",1,2,"REAL BED",1
"13504",13494069,2017-03-12,"BERRUGUETE","TETUAN","MADRID",28039,"Spain","4.045.869.154.246.670","-3.709.152.394.334.690","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,163,0,100,2,"2",3,4,148,0,0,129,2017,20,17,"APARTMENT",1,2,"REAL BED",1
"13505",604632,2017-03-12,"BERRUGUETE","TETUAN","MADRID",28039,"Spain","4.045.720.879.210.300","-37.038.336.731.304.300","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,120,163,100,100,2,"2",3,4,148,0,1,129,2017,20,17,"APARTMENT",1,2,"REAL BED",1
"13506",17786099,2017-03-12,"BERRUGUETE","TETUAN","MADRID",28039,"Spain","40.458.189.439.093.100","-3.704.780.000.387.590","HOUSE","ENTIRE HOME/APT",6,"REAL BED",0,0,163,0,100,2,"2",3,4,148,0,0,129,2017,20,17,"HOUSE",4,1,"REAL BED",1
"13507",7398694,2017-03-13,"BERRUGUETE","TETUAN","MADRID",28039,"Spain","4.046.178.706.001.800","-3.702.135.595.171.560","CONDOMINIUM","PRIVATE ROOM",6,"REAL BED",0,0,164,100,100,2,"2",3,4,149,0,0,129,2017,20,17,"CONDOMINIUM",6,2,"REAL BED",1
"13508",5057047,2017-03-13,"BERRUGUETE","TETUAN","MADRID",NA,"Spain","4.045.976.324.669.540","-37.081.515.040.773.300","APARTMENT","ENTIRE HOME/APT",6,"PULL-OUT SOFA",0,120,164,100,100,2,"2",3,4,149,0,1,129,2017,20,17,"APARTMENT",1,1,"SOFA OR SIMILAR",2
"13509",8534767,2017-03-13,"GAZTAMBIDE","CHAMBERI","MADRID",28015,"Spain","4.043.626.921.411.540","-3.715.007.167.564.050","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,165,100,100,2,"2",3,4,149,0,0,129,2017,55,6,"APARTMENT",1,2,"REAL BED",1
"13510",6085244,2017-03-13,"GAZTAMBIDE","CHAMBERI","MADRID",28008,"Spain","4.043.186.410.387.220","-3.715.283.454.665.350","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,165,100,100,2,"2",3,4,149,0,0,129,2017,55,6,"APARTMENT",1,2,"REAL BED",1
"13511",12339653,2017-03-14,"GAZTAMBIDE","CHAMBERI","MADRID",28015,"Spain","4.043.460.548.218.030","-3.715.809.766.059.050","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,165,100,100,2,"2",3,4,149,0,0,129,2017,55,6,"APARTMENT",1,2,"REAL BED",1
"13512",17615538,2017-03-14,"ARAPILES","CHAMBERI","MADRID",28015,"Spain","4.043.493.296.143.040","-37.072.173.670.119.800","HOUSE","ENTIRE HOME/APT",6,"REAL BED",600,120,166,100,100,2,"2",3,4,149,1,1,129,2017,14,6,"HOUSE",4,1,"REAL BED",1
"13513",12840954,2017-03-14,"ARAPILES","CHAMBERI","MADRID",28015,"Spain","40.432.632.532.939.500","-37.094.712.877.505.600","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,120,166,100,100,2,"2",3,4,149,0,1,129,2017,14,6,"APARTMENT",1,1,"REAL BED",1
"13516",18102388,2017-03-14,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.040.761.467.669.770","-36.993.042.691.064.900","APARTMENT","PRIVATE ROOM",6,"REAL BED",600,125,167,0,100,2,"2",3,4,149,1,1,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13517",7282895,2017-03-14,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","404.103.920.885.821","-3.698.410.909.683.120","LOFT","ENTIRE HOME/APT",6,"REAL BED",0,125,167,0,100,2,"2",3,4,149,0,1,129,2017,49,4,"LOFT",10,1,"REAL BED",1
"13518",13440371,2017-03-15,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.409.673.631.121.100","-37.005.956.059.028.500","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,0,167,100,100,2,"2",3,4,149,0,0,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13519",16978923,2017-03-15,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.031.134.953.210","-36.950.095.692.613.900","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,125,167,0,100,2,"2",3,4,149,0,1,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13520",15076542,2017-03-15,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.171.052.747.110","-37.031.400.876.700.800","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,125,168,100,100,2,"2",3,4,149,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13521",13569049,2017-03-15,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.408.891.626.862.500","-3.706.191.052.811.840","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,125,168,100,100,2,"2",3,4,149,0,1,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13522",3047751,2017-03-15,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.016.803.279.740","-37.039.239.302.745.500","BED & BREAKFAST","PRIVATE ROOM",6,"REAL BED",600,0,168,100,100,2,"2",3,4,149,1,0,129,2017,49,4,"BED & BREAKFAST",2,2,"REAL BED",1
"13523",15206368,2017-03-16,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.131.237.868.840","-37.011.367.148.976.100","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,125,168,100,100,2,"2",3,4,149,1,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13524",4786128,2017-03-16,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.098.739.620.010","-3.700.619.414.002.860","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,125,168,100,100,2,"2",3,4,149,0,1,129,2017,49,4,"APARTMENT",1,1,"REAL BED",1
"13525",11545431,2017-03-16,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","4.041.163.133.510.100","-3.706.211.403.641.420","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,125,168,0,100,2,"2",3,4,149,0,1,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13526",12126453,2017-03-16,"EMBAJADORES","CENTRO","MADRID",28012,"Spain","40.411.005.592.781.200","-37.036.421.053.074.500","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,125,169,100,100,2,"2",3,4,149,0,1,129,2017,49,4,"APARTMENT",1,2,"REAL BED",1
"13527",14249782,2017-03-16,"CORTES","CENTRO","MADRID",28014,"Spain","40.416.245.713.496.500","-36.961.282.342.442.600","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,130,170,100,100,2,"2",3,4,149,0,1,129,2017,41,4,"APARTMENT",1,2,"REAL BED",1
"13528",7014889,2017-03-16,"CORTES","CENTRO","MADRID",28012,"Spain","4.041.592.089.695.570","-37.001.654.196.952.300","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,135,170,100,100,2,"2",3,4,149,1,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13529",14563133,2017-03-17,"CORTES","CENTRO","MADRID",28014,"Spain","40.411.114.671.441.000","-36.942.780.736.524.000","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",0,0,170,100,100,2,"2",3,4,149,0,0,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13530",3717049,2017-03-17,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.615.556.803.000","-3.696.117.050.859.030","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,140,171,100,100,2,"2",3,4,149,0,1,129,2017,41,4,"APARTMENT",1,2,"REAL BED",1
"13531",5654704,2017-03-17,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.209.173.181.940","-36.963.298.031.505.100","APARTMENT","ENTIRE HOME/APT",6,"REAL BED",600,140,171,100,100,2,"2",3,4,149,1,1,129,2017,41,4,"APARTMENT",1,1,"REAL BED",1
"13532",16266208,2017-03-17,"CORTES","CENTRO","MADRID",28014,"Spain","4.041.410.944.212.710","-36.948.417.458.102.100","APARTMENT","PRIVATE ROOM",6,"REAL BED",0,140,171,0,100,2,"2",3,4,149,0,1,129,2017,41,4,"APARTMENT",1,2,"REAL BED",1
