ID;Host Since;Host Response Rate;Neighbourhood Cleansed;Neighbourhood Group Cleansed;City;Zipcode;Country;Latitude;Longitude;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Price;Security Deposit;Cleaning Fee;Number of Reviews;Review Scores Rating;Calculated host listings count
5799675;10/2/15;100;Recoletos;Salamanca;Madrid;28009;Spain;4.042.179.393.464.780;-36.843.443.829.863.200;Apartment;Entire home/apt;6;1.0;2;4;Real Bed;79;200;60;48;93;48
7704180;8/5/13;100;Recoletos;Salamanca;Madrid;28014;Spain;40.420.957.132.535.500;-36.911.038.989.557.800;Apartment;Entire home/apt;6;2.0;2;2;Real Bed;130;300;40;20;95;15
740200;16/7/12;100;Recoletos;Salamanca;Madrid;28014;Spain;4.042.154.962.981.200;-3.688.890.480.542.790;Apartment;Entire home/apt;4;2.5;2;2;Real Bed;200;;90;12;100;2
12811487;6/3/11;90;Recoletos;Salamanca;Madrid;28001;Spain;4.042.808.403.811.190;-36.866.442.295.924.600;Apartment;Entire home/apt;5;2.0;2;5;Real Bed;155;250;75;12;94;1
14517246;13/8/16;;Recoletos;Salamanca;Madrid;28001;Spain;4.042.833.396.627.910;-3.683.924.367.753.260;Apartment;Private room;2;1.0;1;1;Real Bed;50;;20;3;93;1
4626346;15/4/14;100;Goya;Salamanca;Madrid;28001;Spain;4.042.405.245.002.620;-367.966.899.435.947;Apartment;Entire home/apt;9;2.0;3;4;Real Bed;190;;120;57;95;1
1482007;13/6/13;100;Goya;Salamanca;Madrid;28001;Spain;4.042.497.657.527.470;-36.796.809.044.934.400;Apartment;Private room;2;1.0;1;1;Real Bed;35;;;72;91;1
5332205;19/9/14;75;Goya;Salamanca;Madrid;28009;Spain;4.042.676.265.297.740;-3.670.332.547.005.290;Apartment;Entire home/apt;2;1.0;0;1;Real Bed;60;200;40;1;20;145
17904558;26/7/15;100;Goya;Salamanca;Madrid;28001;Spain;4.042.875.961.818.340;-36.780.177.893.445.000;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;40;;;0;;1
883469;12/1/13;100;Goya;Salamanca;Madrid;28009;Spain;4.042.429.370.052.200;-3.672.762.778.997.960;Apartment;Entire home/apt;6;2.0;3;6;Real Bed;179;;;56;96;6
17709941;6/7/15;100;Goya;Salamanca;Madrid;28001;Spain;4.042.739.072.731.550;-3.677.510.888.559.280;Apartment;Entire home/apt;1;2.0;2;4;Real Bed;120;;20;0;;2
15758205;5/1/13;100;Goya;Salamanca;Madrid;28009;Spain;4.042.397.336.967.550;-36.744.805.153.524.100;Apartment;Entire home/apt;6;2.0;2;4;Real Bed;155;;;1;100;18
16745343;14/9/12;100;Goya;Salamanca;Madrid;;Spain;40.425.209.634.258.500;-3.678.969.135.964.470;Apartment;Entire home/apt;4;2.0;2;3;Real Bed;237;;77;1;60;77
2975510;6/5/14;100;Fuente del Berro;Salamanca;Madrid;28028;Spain;4.042.163.035.903.650;-366.585.263.841.658;Villa;Entire home/apt;5;1.5;3;5;Real Bed;130;;20;10;94;1
13414026;24/8/13;100;Palos de Moguer;Arganzuela;Madrid;28012;Spain;404.043.842.684.155;-3.698.131.441.697.240;Apartment;Entire home/apt;5;2.0;1;3;Real Bed;51;500;;2;100;1
9498579;2/3/15;;Palos de Moguer;Arganzuela;Madrid;28045;Spain;4.040.588.159.434.270;-36.938.880.610.314.600;Apartment;Private room;2;1.0;1;1;Real Bed;30;;15;3;93;1
13469007;3/6/16;;Pacífico;Retiro;Madrid;;Spain;4.040.283.996.226.270;-3.681.855.823.275.810;House;Private room;2;1.0;1;2;Real Bed;23;216;;0;;1
16910453;12/10/16;94;Pacífico;Retiro;Madrid;28007;Spain;4.040.257.244.699.490;-3.676.360.615.259.150;Apartment;Entire home/apt;6;2.0;2;2;Real Bed;90;;;0;;7
3694540;24/7/14;;Pacífico;Retiro;Madrid;28007;Spain;4.040.643.433.036.100;-3.675.344.101.793.990;Apartment;Private room;1;1.0;1;1;Real Bed;18;;;3;100;1
3506152;26/3/13;100;Pacífico;Retiro;Madrid;28007;Spain;4.040.228.665.529.450;-3.680.301.695.541.360;Apartment;Private room;2;1.0;1;1;Real Bed;28;;15;4;85;2
7434098;25/4/15;100;Pacífico;Retiro;Madrid;28007;Spain;4.040.120.934.654.940;-36.766.696.863.532.500;Apartment;Entire home/apt;3;1.0;1;1;Real Bed;59;;15;21;94;3
13892058;6/7/16;;Pacífico;Retiro;Madrid;28007;Spain;4.040.437.969.057.040;-3.677.590.888.228.340;Apartment;Private room;1;1.0;1;1;Real Bed;10;95;5;0;;1
13427874;12/6/14;100;Pacífico;Retiro;Madrid;28007;Spain;40.406.207.553.627.500;-3.679.875.507.509.580;Bed & Breakfast;Private room;2;1.0;1;1;Real Bed;49;;;2;100;2
15505941;26/5/16;100;Pacífico;Retiro;Madrid;28007;Spain;40.402.038.472.376.500;-3.675.354.725.380.590;Other;Private room;1;1.0;1;1;Real Bed;26;;;30;91;4
8591188;7/2/12;100;Pacífico;Retiro;Madrid;28007;Spain;40.405.236.729.025.800;-36.732.933.341.143.600;Bed & Breakfast;Private room;3;1.5;1;3;Real Bed;20;;10;4;85;9
13912032;23/2/16;100;Adelfas;Retiro;Madrid;28007;Spain;4.040.273.867.026.150;-3.669.284.804.282.730;Apartment;Entire home/apt;6;1.0;2;3;Real Bed;78;150;;1;80;29
8039789;9/7/15;100;Adelfas;Retiro;Madrid;28007;Spain;4.039.976.469.970.740;-3.671.230.937.437.870;Apartment;Entire home/apt;6;2.0;4;4;Real Bed;100;;;26;89;1
16385083;15/12/16;100;Adelfas;Retiro;Madrid;28007;Spain;4.040.276.232.522.190;-3.672.539.281.319.930;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;37;;;10;96;3
16522994;18/1/14;100;Estrella;Retiro;Madrid;28007;Spain;4.041.251.230.738.520;-36.647.167.648.480.100;Apartment;Private room;1;2.0;0;1;Real Bed;18;;;0;;1
3733819;4/2/13;100;Ibiza;Retiro;Madrid;28009;Spain;4.041.854.957.134.750;-36.757.802.349.675.700;Apartment;Entire home/apt;5;1.0;1;3;Real Bed;80;200;;3;87;10
548995;18/6/12;100;Ibiza;Retiro;Madrid;28009;Spain;4.041.812.777.499.280;-3.677.421.719.469.070;Apartment;Entire home/apt;4;1.0;2;3;Real Bed;80;;30;91;98;1
17754022;27/5/16;100;Ibiza;Retiro;Madrid;28009;Spain;4.041.726.526.961.100;-367.374.472.172.008;Apartment;Private room;3;2.0;4;3;Real Bed;40;;;0;;1
7064273;7/6/15;;Ibiza;Retiro;Madrid;28009;Spain;4.041.957.986.095.270;-36.751.501.247.551.100;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;50;200;25;1;60;1
17726373;6/12/14;75;Jerónimos;Retiro;Madrid;;Spain;4.040.821.420.790.520;-36.888.830.570.688.500;Apartment;Private room;1;1.5;1;1;Real Bed;21;;12;0;;1
6336425;9/5/15;;Jerónimos;Retiro;Madrid;28014;Spain;4.040.782.918.255.070;-3.680.931.631.771.240;Bed & Breakfast;Private room;2;2.0;1;1;Real Bed;50;;;0;;1
9141653;28/10/15;100;Palacio;Centro;Madrid;28013;Spain;4.041.937.765.372.400;-3.708.382.960.852.760;Apartment;Entire home/apt;6;2.0;3;4;Real Bed;144;200;35;78;98;3
17620097;8/3/17;100;Palacio;Centro;Madrid;28013;Spain;40.421.719.683.256.400;-37.112.361.776.471.200;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;85;;;0;;6
6550740;8/5/14;100;Palacio;Centro;Madrid;28013;Spain;4.041.779.174.739.080;-37.122.511.714.097.700;Apartment;Private room;2;2.0;1;1;Real Bed;25;;14;1;40;97
11862074;1/2/16;100;Palacio;Centro;Madrid;28013;Spain;4.042.105.040.477.990;-37.091.114.455.611.100;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;55;;30;29;94;2
10758639;7/4/15;100;Palacio;Centro;Madrid;28005;Spain;4.040.921.834.013.600;-37.108.144.252.094.400;Apartment;Entire home/apt;5;1.0;2;3;Real Bed;49;120;25;32;98;3
13703486;26/6/16;;Palacio;Centro;Madrid;28005;Spain;4.041.254.113.974.460;-37.151.235.518.990.100;Apartment;Entire home/apt;3;1.0;2;2;Real Bed;59;;;3;100;1
15325617;31/7/15;100;Palacio;Centro;Madrid;28005;Spain;4.040.986.176.944.380;-37.171.392.679.406.500;Apartment;Private room;1;1.0;1;1;Real Bed;30;;9;18;98;1
13246345;3/6/14;100;Palacio;Centro;Madrid;28005;Spain;4.041.171.135.245.640;-37.097.144.501.572.200;Apartment;Private room;2;1.0;1;1;Real Bed;50;;;35;91;2
16332929;11/12/16;100;Palacio;Centro;Madrid;28013;Spain;40.421.358.450.818.300;-37.109.379.095.037.800;Apartment;Entire home/apt;2;1.0;1;2;Real Bed;65;;;1;100;1
15231056;26/9/16;100;Arapiles;Chamberí;Madrid;28015;Spain;4.043.583.214.934.550;-37.101.772.615.507.600;House;Private room;2;1.0;1;1;Real Bed;30;;;26;96;1
12620364;22/11/13;100;Arapiles;Chamberí;Madrid;28015;Spain;4.043.322.679.134.060;-3.710.748.160.917.250;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;70;200;25;23;95;2
13663719;25/6/13;96;Arapiles;Chamberí;Madrid;28003;Spain;4.043.110.316.053.140;-37.087.330.108.227.300;Condominium;Entire home/apt;2;1.0;0;1;Real Bed;50;;;1;100;26
16231125;6/6/16;40;Arapiles;Chamberí;Madrid;28015;Spain;404.348.724.447.834;-3.707.547.039.320.750;Apartment;Private room;5;1.0;3;4;Real Bed;135;95;;0;;1
9380844;25/6/13;96;Arapiles;Chamberí;Madrid;28015;Spain;40.431.565.102.639.700;-37.093.537.843.733.200;Apartment;Entire home/apt;2;1.0;0;2;Real Bed;50;;;1;60;26
17596826;21/2/17;100;Arapiles;Chamberí;Madrid;28015;Spain;40.435.672.159.733.600;-3.707.706.013.248.350;Apartment;Entire home/apt;4;2.0;2;3;Real Bed;70;96;40;2;100;1
668753;27/8/12;60;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.143.079.394.430;-37.021.547.910.877.300;Apartment;Private room;1;;1;1;Real Bed;45;;10;61;97;2
1225927;30/3/12;60;Trafalgar;Chamberí;Madrid;28010;Spain;4.042.947.929.075.540;-3.704.079.341.296.740;Apartment;Private room;2;2.0;1;1;Real Bed;30;;;7;97;3
15713297;19/9/14;75;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.391.599.623.860;-37.024.780.136.105.700;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;130;200;40;1;100;145
4274372;6/9/11;100;Trafalgar;Chamberí;Madrid;28004;Spain;4.042.975.601.531.280;-37.034.282.972.070.300;Apartment;Entire home/apt;4;2.0;2;3;Real Bed;110;;;2;100;2
11545440;19/12/15;82;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.722.548.201.080;-3.702.763.546.535.020;Apartment;Entire home/apt;3;1.0;0;2;Real Bed;42;;30;2;80;8
4741021;19/9/14;75;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.613.375.660.160;-37.027.578.557.736.500;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;95;200;40;1;100;145
1771771;8/10/13;100;Trafalgar;Chamberí;Madrid;28010;Spain;4.043.201.944.542.020;-3.701.616.433.695.060;Apartment;Entire home/apt;5;2.0;2;3;Real Bed;130;;40;35;97;2
11667175;18/11/15;100;Almagro;Chamberí;Madrid;28010;Spain;4.043.702.005.893.970;-3.698.841.575.201.090;House;Entire home/apt;4;2.0;2;3;Real Bed;80;;20;45;98;1
13573717;17/6/16;100;Almagro;Chamberí;Madrid;28010;Spain;40.436.856.282.482.800;-36.991.973.358.730.100;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;50;100;15;12;93;1
17615698;29/12/14;100;Buenavista;Carabanchel;Madrid;28044;Spain;40.367.508.974.713.700;-37.562.729.472.008.200;House;Private room;1;1.0;1;1;Real Bed;12;;;2;80;1
14197808;26/7/16;94;Orcasur;Usera;Madrid;28041;Spain;403.709.845.512.754;-36.956.464.625.398.500;Apartment;Private room;2;1.0;1;1;Real Bed;22;;;11;89;2
10776306;23/1/16;;San Fermín;Usera;Madrid;28041;Spain;403.708.434.441.675;-36.880.068.286.206.300;House;Entire home/apt;5;1.0;2;4;Real Bed;100;;;0;;1
6478969;10/6/14;100;San Fermín;Usera;Madrid;28041;Spain;4.037.274.056.321.600;-3.690.609.729.125.740;Apartment;Private room;1;1.0;1;1;Real Bed;23;200;;9;93;3
16423991;18/12/16;100;Almendrales;Usera;Madrid;28026;Spain;4.038.151.039.708.090;-36.998.037.407.790.400;Apartment;Private room;1;1.0;1;1;Real Bed;25;;;2;90;1
15243447;8/9/14;100;Almendrales;Usera;Madrid;28026;Spain;40.384.374.041.973.000;-3.699.716.983.889.060;Other;Private room;2;1.0;1;1;Real Bed;20;;;6;97;1
12490526;20/12/15;100;Almendrales;Usera;Madrid;28026;Spain;4.038.498.221.458.160;-3.703.645.286.261.250;Serviced apartment;Entire home/apt;1;1.0;0;1;Real Bed;32;;;2;100;9
16720622;10/1/17;100;Almendrales;Usera;Madrid;28026;Spain;4.038.480.214.048.210;-37.001.663.259.221.100;Apartment;Private room;2;1.0;1;2;Real Bed;20;;;1;20;2
13601485;19/6/16;;Almendrales;Usera;Madrid;28026;Spain;4.038.338.011.101.780;-37.035.992.556.546.700;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;38;;10;3;100;1
15521908;5/5/16;100;Zofío;Usera;Madrid;28026;Spain;40.379.596.716.104.800;-3.713.747.405.080.770;House;Private room;2;1.0;1;1;Real Bed;20;;5;3;93;2
8449567;3/7/15;100;Portazgo;Puente de Vallecas;Madrid;28038;Spain;4.039.310.449.000.230;-36.431.759.058.829.900;Apartment;Private room;1;1.0;1;1;Real Bed;16;;;10;98;1
722199;1/10/12;;Entrevías;Puente de Vallecas;Madrid;28053;Spain;4.037.979.479.983.670;-36.742.639.561.429.300;House;Private room;2;1.0;1;1;Real Bed;22;;8;1;;1
16112690;15/11/16;100;San Diego;Puente de Vallecas;Madrid;28053;Spain;4.039.704.126.800.640;-36.702.963.966.320.500;House;Private room;2;1.0;1;1;Real Bed;17;;5;2;90;4
6389319;13/5/15;100;San Diego;Puente de Vallecas;Madrid;28053;Spain;4.039.571.571.502.610;-36.692.157.093.170.000;Apartment;Private room;1;1.0;2;2;Pull-out Sofa;11;;;79;86;1
9325230;7/11/15;100;Palomeras Bajas;Puente de Vallecas;Madrid;28018;Spain;4.038.723.816.714.840;-36.551.854.851.222.500;House;Private room;1;1.0;1;1;Real Bed;16;;5;30;94;2
15805606;2/11/16;100;Palomeras Bajas;Puente de Vallecas;Madrid;28053;Spain;4.038.373.212.476.630;-3.662.418.442.727.980;Other;Private room;2;1.0;1;1;Real Bed;35;;;2;100;1
4876822;22/12/14;100;Fontarrón;Moratalaz;Madrid;28030;Spain;4.040.047.657.040.020;-36.414.750.139.519.900;Apartment;Private room;1;2.0;1;1;Real Bed;19;;;29;90;2
3836641;17/3/13;86;Fontarrón;Moratalaz;Madrid;28030;Spain;40.400.061.303.074.500;-3.640.533.126.899.210;Dorm;Shared room;1;1.0;1;1;Couch;11;;;40;93;3
5803594;27/3/15;100;Ventas;Ciudad Lineal;Madrid;28017;Spain;40.423.445.712.695.900;-3.645.238.780.837.590;Apartment;Private room;2;1.0;1;1;Real Bed;16;;5;51;89;1
13669483;23/6/16;100;Puerta del Angel;Latina;Madrid;28011;Spain;40.412.715.966.221.900;-3.729.165.822.562.530;Loft;Entire home/apt;4;1.0;1;3;Real Bed;65;150;25;17;92;1
13388645;2/8/14;100;Puerta del Angel;Latina;Madrid;28011;Spain;404.153.275.959.525;-3.724.504.529.426.670;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;36;;15;42;87;2
6720443;19/1/15;100;Puerta del Angel;Latina;Madrid;28011;Spain;4.041.216.038.438.280;-37.243.446.059.173.500;Bed & Breakfast;Entire home/apt;11;1.0;2;7;Real Bed;50;;;187;91;5
14289508;11/7/16;100;Puerta del Angel;Latina;Madrid;28011;Spain;4.041.410.897.400.800;-37.273.616.498.919.400;Apartment;Private room;2;1.5;1;1;Real Bed;20;;;0;;4
12747373;28/4/16;100;Puerta del Angel;Latina;Madrid;28011;Spain;4.040.990.319.247.230;-37.288.258.445.372.900;Apartment;Private room;1;2.0;1;1;Real Bed;15;;;2;100;2
9281034;12/11/14;95;Lucero;Latina;Madrid;28011;Spain;40.404.672.044.061.600;-37.564.194.838.661.400;Apartment;Private room;2;2.0;1;1;Real Bed;21;;10;7;90;8
8181351;2/9/15;;Lucero;Latina;Madrid;28011;Spain;4.040.455.403.700.380;-3.754.702.430.994.660;Apartment;Private room;1;1.0;1;1;Real Bed;30;;;0;;1
17842959;5/12/16;100;Aluche;Latina;Madrid;28047;Spain;4.039.244.616.701.320;-37.432.362.830.760.900;Timeshare;Private room;2;2.0;1;1;Real Bed;20;;;3;100;4
18089768;5/12/16;100;Aluche;Latina;Madrid;28047;Spain;4.039.335.363.396.620;-37.431.041.038.384.000;House;Private room;2;2.0;1;1;Real Bed;20;;;0;;4
15788128;1/11/16;100;San Isidro;Carabanchel;Madrid;28019;Spain;40.397.728.742.622.900;-37.347.015.787.558.400;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;44;;;13;82;1
16025541;6/7/16;100;San Isidro;Carabanchel;Madrid;28019;Spain;4.040.147.246.283.740;-37.227.305.745.405.300;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;59;;20;9;96;2
10799398;21/7/14;100;San Isidro;Carabanchel;Madrid;28019;Spain;4.039.868.959.641.970;-37.211.902.858.615.800;Condominium;Private room;2;1.0;1;1;Real Bed;17;;;19;92;1
2094755;10/7/10;;San Isidro;Carabanchel;Madrid;28019;Spain;40.396.371.400.677.300;-37.280.904.531.151.000;House;Private room;2;1.0;1;1;Real Bed;16;;;4;70;1
15593453;31/8/16;;San Isidro;Carabanchel;Madrid;28019;Spain;4.039.756.023.337.870;-37.336.880.117.271.300;Apartment;Entire home/apt;5;1.0;2;4;Real Bed;49;;;4;87;1
8466968;19/9/15;100;Campamento;Latina;Madrid;28024;Spain;40.397.123.715.375.000;-3.774.863.595.550.970;Apartment;Entire home/apt;6;2.0;3;4;Real Bed;65;150;;41;100;1
7705470;23/5/14;100;Campamento;Latina;Madrid;28024;Spain;4.039.809.617.004.800;-3.775.603.692.437.660;Apartment;Entire home/apt;5;1.0;3;4;Real Bed;42;150;;31;92;2
2013712;28/9/12;100;Comillas;Carabanchel;Madrid;28019;Spain;4.039.211.877.060.100;-37.137.751.472.288.900;Apartment;Private room;1;1.0;1;1;Real Bed;22;;;63;99;1
5589621;29/11/13;67;Comillas;Carabanchel;Madrid;28019;Spain;4.039.446.821.940.800;-37.075.994.990.101.400;House;Private room;3;1.0;1;3;Real Bed;20;200;;5;100;2
6558785;29/11/13;67;Comillas;Carabanchel;Madrid;28019;Spain;40.395.080.756.445.000;-3.709.141.964.477.240;House;Private room;1;1.0;1;3;Real Bed;20;100;;6;90;2
12836834;23/11/14;100;Opañel;Carabanchel;Madrid;28019;Spain;4.039.445.472.629.780;-3.721.138.913.626.910;Bed & Breakfast;Private room;1;1.0;1;1;Real Bed;18;;5;11;80;3
14541338;28/12/15;100;Opañel;Carabanchel;Madrid;28025;Spain;40.388.298.537.065.800;-3.730.820.949.172.960;Apartment;Private room;2;1.0;1;1;Real Bed;20;;;11;96;1
14272117;26/11/11;100;Opañel;Carabanchel;Madrid;28019;Spain;4.039.747.619.797.700;-3.716.148.184.898.420;Apartment;Private room;1;1.0;1;1;Real Bed;22;;;1;100;1
12959860;2/6/15;50;Vista Alegre;Carabanchel;Madrid;28025;Spain;4.038.634.450.511.800;-37.378.709.423.821.100;Apartment;Private room;1;2.0;1;1;Real Bed;20;;;0;;1
17399074;28/12/12;100;Capdepera;;Son Moll;7589;Spain;3.970.071.744.379.190;34.548.068.747.664.600;House;Entire home/apt;4;2.0;2;4;Real Bed;150;;;0;;1
11687897;23/2/16;100;Los Rosales;Villaverde;Madrid;28021;Spain;4.035.181.231.499.750;-3.686.129.028.972.920;Apartment;Entire home/apt;6;1.0;1;2;Real Bed;50;150;;1;80;29
15433468;22/9/15;100;Los Rosales;Villaverde;Madrid;28021;Spain;4.035.311.371.290.430;-3.690.474.143.933.870;Apartment;Private room;8;1.5;3;7;Real Bed;80;;20;4;80;6
17210902;23/1/17;100;Los Angeles;Villaverde;Madrid;28041;Spain;4.035.971.239.474.700;-3.695.494.562.172.330;House;Private room;1;1.5;1;1;Real Bed;10;;;0;;4
15876764;21/10/16;100;Casco Histórico de Vallecas;Villa de Vallecas;Madrid;28051;Spain;403.711.099.056.801;-36.079.857.306.357.400;Apartment;Private room;2;1.0;1;1;Real Bed;50;100;10;0;;3
9581698;27/7/15;100;Simancas;San Blas - Canillejas;Madrid;28037;Spain;404.402.816.901.601;-3.622.875.091.217.510;Loft;Entire home/apt;5;1.5;1;4;Real Bed;55;100;35;31;89;3
14780389;28/8/16;100;Salvador;San Blas - Canillejas;Madrid;28027;Spain;4.044.171.954.680.840;-3.632.489.898.187.150;Other;Private room;2;1.0;1;1;Real Bed;22;;;10;96;1
17429508;24/2/17;100;Alameda de Osuna;Barajas;Madrid;28042;Spain;4.045.873.279.496.950;-3.581.748.013.082.450;House;Private room;1;2.5;1;1;Real Bed;25;;;2;100;1
16889632;22/1/17;100;Alameda de Osuna;Barajas;Madrid;28042;Spain;4.046.004.740.929.580;-3.586.470.347.387.250;Bed & Breakfast;Private room;2;1.0;1;1;Real Bed;28;;;39;99;1
11293984;28/11/15;100;Timón;Barajas;Madrid;28042;Spain;4.046.869.607.523.160;-35.867.536.679.926.300;Apartment;Private room;1;1.0;1;1;Real Bed;30;;;0;;1
16723129;21/9/16;100;Timón;Barajas;Madrid;28042;Spain;4.047.164.215.404.660;-3.584.197.464.412.310;Apartment;Private room;2;1.0;1;1;Real Bed;45;200;;0;;2
10501968;5/9/10;95;Casco Histórico de Barajas;Barajas;Madrid;28042;Spain;40.472.795.634.635.400;-35.777.130.222.320.300;Apartment;Private room;2;1.0;1;1;Real Bed;23;;;61;94;3
17108698;29/2/16;100;Casco Histórico de Barajas;Barajas;Madrid;28042;Spain;4.047.436.598.316.240;-35.805.046.916.622.400;Apartment;Entire home/apt;4;2.0;2;2;Real Bed;60;200;40;1;100;1
16118534;20/11/16;100;Corralejos;Barajas;Madrid;28042;Spain;4.046.355.449.068.620;-35.873.713.669.825.700;House;Private room;2;1.0;1;2;Real Bed;40;;;1;100;2
11564942;23/2/16;100;Castillejos;Tetuán;Madrid;28020;Spain;4.046.432.026.216.110;-3.695.272.351.199.940;Apartment;Entire home/apt;4;1.0;0;1;Real Bed;50;150;;1;80;29
17722132;11/11/16;100;Castillejos;Tetuán;Madrid;28020;Spain;4.045.781.835.845.510;-36.976.062.265.046.600;Boutique hotel;Private room;1;1.0;1;1;Real Bed;55;;;0;;5
15655264;7/2/16;100;Castillejos;Tetuán;Madrid;28020;Spain;4.046.273.730.731.850;-3.695.974.365.685.890;Apartment;Private room;3;2.0;1;1;Real Bed;16;;;2;100;2
12751530;22/7/15;;Castillejos;Tetuán;Madrid;28020;Spain;4.045.738.585.739.960;-36.958.462.704.620.700;Apartment;Entire home/apt;3;1.0;1;1;Real Bed;65;;;3;93;1
17696879;27/1/14;;Almenara;Tetuán;Madrid;28029;Spain;4.047.063.930.174.620;-36.957.881.913.538.300;House;Entire home/apt;4;2.0;2;2;Real Bed;60;;20;0;;1
13988909;19/4/16;100;Berruguete;Tetuán;Madrid;28039;Spain;4.046.159.205.382.040;-37.056.822.916.773.800;Apartment;Private room;1;1.0;1;1;Real Bed;16;90;;13;82;1
14620999;27/4/14;100;Gaztambide;Chamberí;Madrid;28015;Spain;4.043.205.951.361.410;-37.126.699.508.229.600;Apartment;Entire home/apt;6;2.0;3;4;Real Bed;200;150;50;4;90;3
17916222;27/3/17;100;Gaztambide;Chamberí;Madrid;28003;Spain;404.368.901.857.662;-371.744.245.204.714;Apartment;Entire home/apt;2;1.0;1;1;Real Bed;77;;;1;100;1
6790472;11/6/15;92;Arapiles;Chamberí;Madrid;28015;Spain;40.430.223.780.783.600;-37.059.982.003.442.600;Apartment;Private room;2;2.0;1;1;Real Bed;19;;10;29;78;6
8991818;19/10/15;;Ventas;Ciudad Lineal;Madrid;28017;Spain;4.042.478.502.439.740;-3.658.300.488.506.730;House;Private room;1;1.0;1;1;Real Bed;21;;;0;;1
12107495;29/3/16;100;Ventas;Ciudad Lineal;Madrid;28017;Spain;40.427.278.504.431.100;-3.654.461.080.699.240;Apartment;Entire home/apt;7;1.0;3;6;Real Bed;45;85;15;63;95;1
17365201;24/4/13;;Ventas;Ciudad Lineal;Madrid;28017;Spain;4.042.699.220.504.530;-3.657.187.595.617.810;Apartment;Private room;2;1.0;1;1;Real Bed;38;;;0;;2
16697242;18/11/14;100;Pueblo Nuevo;Ciudad Lineal;Madrid;28017;Spain;404.341.211.692.715;-3.639.975.952.997.460;House;Private room;2;1.0;1;1;Real Bed;16;;;11;96;1
17024326;26/10/15;100;Quintana;Ciudad Lineal;Madrid;28027;Spain;4.043.782.560.778.120;-36.428.243.494.573.500;Apartment;Private room;2;1.0;1;1;Real Bed;25;;;2;100;1
14472643;10/8/16;100;Concepción;Ciudad Lineal;Madrid;28027;Spain;4.043.609.326.078.120;-36.517.451.451.893.600;Apartment;Private room;3;1.0;1;2;Real Bed;36;100;;27;99;1
7020884;20/9/14;90;Concepción;Ciudad Lineal;Madrid;28027;Spain;40.437.269.309.298.900;-36.483.265.636.915.100;Apartment;Entire home/apt;4;1.0;1;2;Real Bed;52;;15;31;86;1
2195775;10/12/11;100;San Pascual;Ciudad Lineal;Madrid;28027;Spain;4.044.583.420.680.720;-36.499.058.352.981.800;Apartment;Entire home/apt;4;2.0;2;2;Real Bed;78;200;25;34;94;1
15253701;16/9/15;88;San Pascual;Ciudad Lineal;Madrid;28027;Spain;4.044.300.185.941.800;-36.519.208.031.447.900;Apartment;Private room;1;1.0;1;1;Real Bed;20;;;27;94;1
17006923;27/10/15;100;Colina;Ciudad Lineal;Madrid;28043;Spain;40.458.347.629.415.800;-36.558.141.966.640.000;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;85;;35;1;100;1
5846936;7/6/14;100;Colina;Ciudad Lineal;Madrid;28043;Spain;4.045.486.098.490.270;-36.616.061.108.392.000;Apartment;Entire home/apt;3;1.0;1;2;Real Bed;51;300;30;43;94;1
13746879;7/11/12;0;Costillares;Ciudad Lineal;Madrid;28033;Spain;4.047.973.598.186.670;-3.666.888.307.763.780;Apartment;Private room;2;1.0;1;1;Real Bed;29;87;8;2;100;2
